episode,reward,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38
104,2.5647235720767703,0.24242106080055237,-0.6509100198745728,-0.5674812197685242,-0.03168383240699768,1.5682847499847412,-0.6756551861763,0.4025699496269226,-0.30255162715911865,0.6805317401885986,0.058353349566459656,0.22132888436317444,0.05696169286966324,0.02671664726382733,0.038365716943112055,0.050810661219181236,0.2765367214969511,-0.012110825563192812,0.0737128260888331,-0.045981544288006486,-0.1124345280376117,0.0009305467494843691,-0.4437078597427756,0.005000507810496287,0.2004851214594915,0.019029555966490027,-0.4068077530079332,0.2136405709170626,-0.11509106090060489,0.04366670687879921,-0.30421428255493405,0.024636473286829042,0.05456224202122359,-0.08114102079618894,-0.24697871141731595,0.2383029292289919,0.030782431237006008,-0.24435121374938293,-0.3298295073181858,0.1669544040486163,-0.23030357496091028,-0.02807934380907718,0.2713457188897382,0.09154687835553611,-0.003013021153645151,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.10400000000000008
105,2.5542194512765697,0.3326351046562195,0.01833707094192505,-0.64928138256073,0.45083197951316833,1.382129430770874,-0.869577169418335,0.7952429056167603,-0.9531600475311279,0.6035742163658142,0.09531315416097641,0.7201518416404724,0.27660292387008667,0.029574381709876644,0.02741343825276377,0.05344605312925776,0.2570547323764936,-0.018939388549698236,0.04100927247918594,-0.04403633642688653,-0.11205747823042139,-0.06023453665295566,-0.400244463398443,0.03269346202849285,0.08706273817419137,-0.05120245589668009,-0.4272848966392501,0.18327730650428536,-0.1857887698170836,0.013385512283855134,-0.20117537215346437,0.031083500588341202,0.030230794629853383,-0.10615483999711266,-0.13579363550073112,0.2371254578389968,-0.042584403391440054,-0.29791338286208485,-0.26269816301226717,0.12467738871205226,-0.24715065394485278,0.01813492346705908,0.26992419532641143,0.09003700159157085,-0.027618566240231842,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.10500000000000008
106,2.640699645239315,0.6546149253845215,-0.606686532497406,-0.17725589871406555,-0.189053475856781,1.7761253118515015,-0.8204487562179565,-0.05848483741283417,0.15893834829330444,0.624639093875885,0.4323641061782837,0.7793556451797485,0.10922672599554062,0.03013910308626753,0.019682034923786833,0.05515312720961175,0.24329236072743826,-0.010853108474109202,0.004207810625129272,-0.03931095986981439,-0.10673095595785644,-0.11253951469074142,-0.330804994403244,0.04985168609310468,0.07344085036162294,-0.12463119588884425,-0.4455935607875093,0.15301454775052775,-0.14182084794438032,-0.0048918033370044045,-0.10930764221438276,0.03446396489571621,0.018857982904127605,-0.11131986464417647,0.02576490419971722,0.20975319842621026,-0.24655717225036236,-0.33993115069704904,-0.20390049398750956,0.08038427491876973,-0.2556844939554572,0.06526280911763628,0.2794100068662897,0.08535171150500141,-0.04712685385213663,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.10600000000000008
107,2.6346769728590864,0.30917978286743164,-0.3915214538574219,-0.1263551115989685,0.3300408124923706,1.5683342218399048,-1.1009330749511719,-0.013773192651569843,0.37809690833091736,0.7628771662712097,0.33345288038253784,0.9229089021682739,-0.20027732849121094,0.028224654511800406,0.01608579349161398,0.055903857267358456,0.23749966609011136,-0.00844408895954348,-0.03417319875137424,-0.0317797960489358,-0.09703994250202695,-0.14914462418401062,-0.20129647071039322,0.05322477827704703,-0.02540566915121252,-0.1959813867561202,-0.41521882090841233,0.11642524295366709,-0.2231983906451572,-0.010548997321337747,-0.008592930013176351,0.035664862901424114,0.008038040941522284,-0.10237630417873471,0.09183084261582619,0.1745535571760769,-0.19749560148147996,-0.37166121701885935,-0.15116645624596442,0.03588987019684371,-0.25231306481740906,0.11522644049444175,0.30006009403726125,0.07694623755508574,-0.07559115851775666,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.10700000000000008
108,2.62642080350839,0.2835511267185211,-0.06980130821466446,-0.2987833619117737,-0.127139151096344,1.6253095865249634,-0.8233095407485962,-0.351460337638855,0.019601091742515564,0.9738754630088806,0.54499351978302,0.6529771685600281,0.39897406101226807,0.02381364889066272,0.016880418284114386,0.05574034900460435,0.2335823714114661,-0.0032148787424182137,-0.07120699374018287,-0.02197890606338666,-0.08392641213713146,-0.1697424330767786,-0.10563533526262506,0.041386238178140126,-0.08481793916419819,-0.2623510046105813,-0.3852556477912776,0.0787593540558531,-0.18372125419923263,-0.004683917051790734,0.07525843164168003,0.036526058473234715,0.008857861373648223,-0.08434357638311996,0.15704705261396348,0.15329922039124072,-0.09409076381090836,-0.3948639830779332,-0.10959823574335574,-0.007629793466147595,-0.24574977619341287,0.16860241591720032,0.3193056558771425,0.0637340991689957,-0.10968120402770654,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.10800000000000008
109,2.406193664348958,0.17655828595161438,-0.1655130684375763,0.34260624647140503,0.11361698806285858,1.2128046751022339,-1.1699721813201904,0.054354190826416016,0.0700172558426857,1.2053792476654053,0.636622965335846,0.9170814156532288,0.19328875839710236,0.016758511450957927,0.02119947976526414,0.054827970241925275,0.22418719506409704,0.023130062807609965,-0.1158169907082859,-0.010672086156752005,-0.0667313015822655,-0.1788320363323672,-0.03810254761406757,0.022509476545481903,-0.10312596749877559,-0.32689769144095515,-0.38601571115160244,0.037105232770901116,-0.2426322888780421,0.01221932486001238,0.15764839797616814,0.0355187797655414,-0.00026026262687733794,-0.06196939445309034,0.1680085717047745,0.13862130398723826,-0.09585177816210533,-0.410943886828175,-0.07308465739826395,-0.049927029499403267,-0.2395116039548613,0.22342602052347024,0.3221736065274437,0.04642676775767756,-0.13130598347625733,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.10900000000000008
110,2.1989944914123436,-0.10028296709060669,0.041392285376787186,0.9247823357582092,0.5042489767074585,0.6959192752838135,-0.8571078777313232,-0.8924561142921448,0.40666723251342773,1.1251012086868286,0.4154092073440552,0.9289003610610962,0.7729898691177368,0.006729893237294697,0.02975154942269131,0.05290492180313248,0.21307396341733445,0.05611697715017836,-0.16396270072599647,0.0018541701956270675,-0.044954390205441515,-0.1762944919835752,0.0525363045063201,-0.0022268070621746304,-0.13980348557029645,-0.38453626905980415,-0.3154544680740562,-0.009696115708853046,-0.2588632523812873,0.04271825817074897,0.29174501437276795,0.03311077374227633,-0.01023181681393397,-0.03132907145906126,0.26560977259587715,0.12632128033280415,-0.0739765316777366,-0.4182188394656145,0.0051876274519607486,-0.09037711676444751,-0.22946844610344896,0.2802060768561688,0.3410840656623845,0.02493459753594596,-0.1614789777046713,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.11000000000000008
111,2.2369911590713247,-0.16428303718566895,0.15751652419567108,0.9133265614509583,-0.7237637639045715,0.6196130514144897,-1.021233320236206,-0.08262541890144348,0.018045678734779358,1.4951547384262085,0.27415212988853455,-0.14252208173274994,0.11264775693416595,-0.003997298251514667,0.04243115249269961,0.049767449281187134,0.21604298603933508,0.1554832393049901,-0.06432787659360306,0.011594775380340086,-0.023535928000432475,-0.16540924390776757,0.08743894003747033,-0.025684544794673976,-0.06757353167936567,-0.41684537573013397,0.02712773002315891,-0.045401062492330856,-0.09797554747213778,0.08678180294032031,0.35661464129312404,0.030234281467954188,-0.001898297610510232,-0.010961819339694803,-0.10553162128316848,0.1304036159049759,0.15479423598733524,-0.4187303070443072,0.0007125709984861384,-0.12785249908610433,-0.18581837931962786,0.3403057163837289,0.37181534787003956,-0.0025198503238562093,-0.23233635048776308,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.11100000000000008
112,2.1448267382599724,0.8263095021247864,0.17667055130004883,0.9461217522621155,-0.4757702350616455,0.7705575227737427,-0.09256985783576965,-0.21197478473186493,0.1400163620710373,1.3478565216064453,0.18225015699863434,-1.2085049152374268,-0.03285108506679535,0.0029517204257309233,0.052175898324230974,0.04712315805867801,0.18353761965586174,0.2046659572675194,0.16589053551339136,0.008065692501550786,-0.02653318547915905,-0.16463795107367418,-0.05319479808377572,-0.013635567573263247,0.09190354321086298,-0.3892148537669871,0.28444158614592535,-0.07378109390749296,-0.16587952651368482,0.12995096197545408,0.3037064625613399,0.0056431520458514175,-0.16264940107500908,-0.03655090706513608,-0.22051266211339657,0.14954091205348158,0.055407331928147105,-0.409173973417041,0.0751363461293057,-0.1473571941819699,-0.07803300176974885,0.39929252672318244,0.31140222016808594,-0.034275765618229426,-0.16373910677313944,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,0.1716759142708999,0.2194090290465463,0.11200000000000009
113,2.328897925677773,1.0965299606323242,0.5869014859199524,1.2795048952102661,-0.5895525813102722,0.5876156687736511,-0.7283176779747009,0.12227007001638412,0.3334692120552063,1.2918295860290527,-0.08426301926374435,-0.5078409314155579,0.3780371844768524,0.014805121529670971,0.05514173906320984,0.046277989028698834,0.15569280826300277,0.1728852057115355,0.17891807931658515,0.012279805319189978,-0.02632509831206721,-0.17351315726763664,-0.03661389505041803,0.013248065218213331,0.13570029942080475,-0.3489231257216893,0.23867809907212217,-0.09437990246133433,-0.09204319390434801,0.16581545732539013,0.30119739230503256,-0.009308486483229439,-0.08793192849282977,-0.07353626479516365,-0.2633151245732068,0.15584350042025052,0.025276219071348936,-0.38736600284758366,0.151906568401259,-0.14939283955954388,0.017880823726244516,0.3993479755265933,-0.12223478336166498,-0.057214646029706405,-0.16584766014348537,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,0.1716759142708999,0.2194090290465463,0.11300000000000009
114,2.2316933462943003,1.072492003440857,0.3510942757129669,1.1547973155975342,-0.7055271863937378,0.6161801218986511,-0.21803149580955505,-0.3075244426727295,0.630196213722229,1.2005068063735962,0.2035336047410965,-1.158106803894043,0.3535885810852051,0.023894908416960188,0.059045213656136325,0.045136884653946184,0.14639015304829564,0.178578700608364,0.137876334148812,0.017030446242131077,-0.026708275064144825,-0.16680967845237804,0.08971740120785136,0.05432594327502471,0.23068570516171233,-0.307313995751773,0.25726404298141614,-0.1128311810955102,-0.09331065197196961,0.20805390202751559,0.3289893849132177,-0.025267699434853574,-0.05261581973531979,-0.107996528204816,-0.2377257423130814,0.1607241625981163,0.01784008555578698,-0.3461315158413766,0.2607197703689381,-0.1499188019120622,-0.028788302432843454,0.3721953707922798,-0.18456861852122483,-0.06044394754902317,0.05097129803266202,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.11400000000000009
115,2.368827600358296,0.8689016103744507,0.3749209940433502,1.1499507427215576,-1.285111904144287,0.2956226170063019,-0.34288227558135986,-0.043463125824928284,0.702734649181366,1.0235282182693481,0.4834994077682495,-0.23093067109584808,0.01159670203924179,0.0315692994881043,0.06341835962785171,0.04381978641392205,0.1330587944806654,0.17442092046203692,0.12123733072927666,0.022129838728867635,-0.027816299618988637,-0.14377892015037105,0.1961583793244105,0.11085250996841665,0.2914756232708888,-0.2650120160735607,0.25524912563581864,-0.12852409404675508,-0.07184543534047173,0.25266431043474336,0.3471002348735878,-0.03581570027568049,-0.039452593872964965,-0.1409679007181768,-0.2318665989934122,0.1635842555281651,0.004980280276552317,-0.2860463760021278,0.35911847473386477,-0.14702773211117812,0.028105411659022375,0.3240782116613049,-0.343067874171917,-0.03294295283922089,0.2403635697551583,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.11500000000000009
116,2.290569755012946,0.5305655002593994,-0.302995502948761,1.111393928527832,-0.6891244053840637,-0.4458034634590149,-0.1708999127149582,-0.36318081617355347,0.7589156627655029,0.9416210651397705,0.13792258501052856,-0.017251402139663696,-0.2603250741958618,0.03823624486716788,0.06831190524377405,0.042296941383478656,0.1255642117849681,0.16706769752474138,0.10749839947096794,0.02695148281367474,-0.029181829867997375,-0.10389644469352344,0.31548816539572055,0.17936615207096487,0.34756077450866163,-0.22203689871744603,0.2625519530550115,-0.14083403765330768,-0.05387749430225398,0.2998966476676139,0.3718991000930749,-0.04397565584561497,-0.043047695952852336,-0.17221991488546298,-0.2163069485159074,0.1654508217014359,0.003661365264484983,-0.20671675381545815,0.4658594800366465,-0.124110226165595,0.1710088063267192,0.2612356324123567,-0.38515338168880087,-0.00031678771964796667,0.18319939285934564,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.11600000000000009
117,2.2194434972494324,0.31442734599113464,0.35883480310440063,1.3076845407485962,-0.6719736456871033,-0.047646477818489075,0.19735795259475708,-0.18702730536460876,1.1693339347839355,1.0287532806396484,0.10602250695228577,-0.19263812899589539,0.10953016579151154,0.04316800119264159,0.07250352254248651,0.04095168412501109,0.14658950780423843,0.15227797939677176,0.0680767347816902,0.030299219303476652,-0.030936682130697155,-0.05142266467610153,0.3562469554189065,0.2469440797972648,0.31656386481056736,-0.17990879792066863,0.23467989264363573,-0.14677488585426293,0.008771650328570864,0.33083825964101315,-0.054496561805317055,-0.04925039555315334,-0.03298130118771207,-0.20489994807402082,-0.2763408289549253,0.16607576943859567,-0.020249078524753564,-0.10949256822097349,0.5370226147118422,-0.0991118640067273,0.09636824403347997,0.19393935831355022,-0.40975932493022726,0.006700803665761738,-0.05060188563045146,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.11700000000000009
118,2.503044018885586,0.8185553550720215,0.515644907951355,1.2606021165847778,-0.6008551120758057,-0.15316665172576904,-0.16107279062271118,-0.11019772291183472,0.8352510929107666,0.8404309749603271,0.8332797288894653,-0.08915431797504425,0.08592022210359573,0.04456335155534992,0.07483803885657943,0.040185944779131795,0.14321305834345255,0.14993968643721672,0.018832329356349296,0.03415039299640656,-0.03432574353950409,0.007656500756343847,0.411862505753396,0.31570846295832533,0.29311743804094414,-0.13984644281570466,0.24097556755587254,-0.14552135147692735,0.02134319178076101,0.32292629213493534,-0.0665816223928725,-0.041131100775089045,0.0585972076079148,-0.24242955227946708,-0.26659076167575557,0.16287167778421452,-0.031049699562758125,0.0037279818752956554,0.6439811684649205,-0.09605662191138462,-0.04554580047339503,0.12239640425145247,-0.43084889805540777,-0.0003676541483205786,-0.06096927217991842,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.11800000000000009
